subject,activity,feat_domain,feat_acceleration,feat_instru,feat_jerk,feat_magnitude,feat_var,feat_axis,count,average
7,WALKING,Time,Gravity,Accelerometer,NA,Magnitude,Mean,NA,57,-0.097809044
7,WALKING,Time,Gravity,Accelerometer,NA,Magnitude,StD,NA,57,-0.198554708
7,WALKING,Freq,NA,Gyroscope,NA,NA,Mean,X,57,-0.318395105
7,WALKING,Freq,NA,Gyroscope,NA,NA,Mean,Y,57,-0.151966687
7,WALKING,Freq,NA,Gyroscope,NA,NA,Mean,Z,57,-0.366733618
7,WALKING,Freq,NA,Gyroscope,NA,NA,StD,X,57,-0.563615257
7,WALKING,Freq,NA,Gyroscope,NA,NA,StD,Y,57,-0.290859379
7,WALKING,Freq,NA,Gyroscope,NA,NA,StD,Z,57,-0.463270018
7,WALKING,Freq,NA,Gyroscope,NA,Magnitude,Mean,NA,57,-0.192909765
7,WALKING,Freq,NA,Gyroscope,NA,Magnitude,StD,NA,57,-0.343894915
7,WALKING,Freq,NA,Gyroscope,Jerk,Magnitude,Mean,NA,57,-0.155339856
7,WALKING,Freq,NA,Gyroscope,Jerk,Magnitude,StD,NA,57,-0.084166377
7,WALKING,Freq,Body,Accelerometer,NA,NA,Mean,X,57,-0.343048406
7,WALKING,Freq,Body,Accelerometer,NA,NA,Mean,Y,57,-0.06415642
7,WALKING,Freq,Body,Accelerometer,NA,NA,Mean,Z,57,0.038583225
7,WALKING,Freq,Body,Accelerometer,NA,NA,StD,X,57,-0.322034908
7,WALKING,Freq,Body,Accelerometer,NA,NA,StD,Y,57,-0.143721823
7,WALKING,Freq,Body,Accelerometer,NA,NA,StD,Z,57,0.133316828
7,WALKING,Freq,Body,Accelerometer,NA,Magnitude,Mean,NA,57,-0.15124365
7,WALKING,Freq,Body,Accelerometer,NA,Magnitude,StD,NA,57,-0.351706781
7,WALKING,Freq,Body,Accelerometer,Jerk,NA,Mean,X,57,-0.383715798
7,WALKING,Freq,Body,Accelerometer,Jerk,NA,Mean,Y,57,-0.123192887
7,WALKING,Freq,Body,Accelerometer,Jerk,NA,Mean,Z,57,-0.106490373
7,WALKING,Freq,Body,Accelerometer,Jerk,NA,StD,X,57,-0.365314791
7,WALKING,Freq,Body,Accelerometer,Jerk,NA,StD,Y,57,-0.043191746
7,WALKING,Freq,Body,Accelerometer,Jerk,NA,StD,Z,57,-0.190751539
7,WALKING,Freq,Body,Accelerometer,Jerk,Magnitude,Mean,NA,57,-0.03841873
7,WALKING,Freq,Body,Accelerometer,Jerk,Magnitude,StD,NA,57,-0.022138358
7,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,NA,Mean,X,47,-0.105409613
7,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,NA,Mean,Y,47,-0.049717461
7,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,NA,Mean,Z,47,0.116894769
7,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,NA,StD,X,47,-0.407744096
7,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,NA,StD,Y,47,-0.292626136
7,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,NA,StD,Z,47,-0.401051416
7,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,Magnitude,Mean,NA,47,-0.188740819
7,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,Magnitude,StD,NA,47,-0.259751603
7,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,NA,Mean,X,47,-0.059727351
7,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,NA,Mean,Y,47,-0.038190428
7,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,NA,Mean,Z,47,-0.078946934
7,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,NA,StD,X,47,-0.510731018
7,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,NA,StD,Y,47,-0.299520205
7,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,NA,StD,Z,47,-0.425200372
7,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,Magnitude,Mean,NA,47,-0.399229959
7,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,Magnitude,StD,NA,47,-0.294778677
7,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,NA,Mean,X,47,0.28030708
7,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,NA,Mean,Y,47,-0.016633237
7,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,NA,Mean,Z,47,-0.096938309
7,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,NA,StD,X,47,0.06608156
7,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,NA,StD,Y,47,-0.138179073
7,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,NA,StD,Z,47,-0.063640245
7,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,Magnitude,Mean,NA,47,0.019879529
7,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,Magnitude,StD,NA,47,0.214544028
7,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,NA,Mean,X,47,0.096892618
7,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,NA,Mean,Y,47,-0.019106108
7,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,NA,Mean,Z,47,-0.016039039
7,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,NA,StD,X,47,0.028503393
7,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,NA,StD,Y,47,-0.296279675
7,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,NA,StD,Z,47,-0.347107758
7,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,Magnitude,Mean,NA,47,-0.170319619
7,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,Magnitude,StD,NA,47,0.090183628
7,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,NA,Mean,X,47,0.930623633
7,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,NA,Mean,Y,47,-0.129871673
7,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,NA,Mean,Z,47,-0.154935539
7,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,NA,StD,X,47,-0.964875963
7,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,NA,StD,Y,47,-0.952678694
7,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,NA,StD,Z,47,-0.928756469
7,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,Magnitude,Mean,NA,47,0.019879529
7,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,Magnitude,StD,NA,47,0.214544028
7,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,NA,Mean,X,47,-0.33930147
7,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,NA,Mean,Y,47,-0.214443073
7,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,NA,Mean,Z,47,-0.299600268
7,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,NA,StD,X,47,-0.432730974
7,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,NA,StD,Y,47,-0.351717743
7,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,NA,StD,Z,47,-0.495120053
7,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,Magnitude,Mean,NA,47,-0.255045057
7,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,Magnitude,StD,NA,47,-0.396909652
7,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,Jerk,Magnitude,Mean,NA,47,-0.289096677
7,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,Jerk,Magnitude,StD,NA,47,-0.353544696
7,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,NA,Mean,X,47,0.044342832
7,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,NA,Mean,Y,47,-0.145302311
7,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,NA,Mean,Z,47,-0.139216222
7,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,NA,StD,X,47,0.07301108
7,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,NA,StD,Y,47,-0.190187141
7,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,NA,StD,Z,47,-0.100121493
7,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,Magnitude,Mean,NA,47,0.218911066
7,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,Magnitude,StD,NA,47,0.021444098
7,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,NA,Mean,X,47,-0.030522669
7,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,NA,Mean,Y,47,-0.31623651
7,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,NA,Mean,Z,47,-0.296494903
7,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,NA,StD,X,47,-0.004262891
7,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,NA,StD,Y,47,-0.32437856
7,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,NA,StD,Z,47,-0.397774503
7,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,Magnitude,Mean,NA,47,0.067389886
7,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,Magnitude,StD,NA,47,0.10785684
7,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,NA,Mean,X,51,-0.138778108
7,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,NA,Mean,Y,51,-0.00247162
7,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,NA,Mean,Z,51,0.139217072
7,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,NA,StD,X,51,-0.363853237
7,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,NA,StD,Y,51,-0.572996821
7,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,NA,StD,Z,51,-0.348980051
7,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,Magnitude,Mean,NA,51,-0.239099166
7,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,Magnitude,StD,NA,51,-0.418144852
7,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,NA,Mean,X,51,-0.085664087
7,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,NA,Mean,Y,51,-0.048221911
7,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,NA,Mean,Z,51,-0.072451748
7,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,NA,StD,X,51,-0.616812659
7,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,NA,StD,Y,51,-0.67124374
7,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,NA,StD,Z,51,-0.682184176
7,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,Magnitude,Mean,NA,51,-0.661969772
7,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,Magnitude,StD,NA,51,-0.676428073
7,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,NA,Mean,X,51,0.248706923
7,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,NA,Mean,Y,51,-0.027563901
7,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,NA,Mean,Z,51,-0.143769689
7,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,NA,StD,X,51,-0.294872974
7,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,NA,StD,Y,51,-0.326160023
7,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,NA,StD,Z,51,-0.145665026
7,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,Magnitude,Mean,NA,51,-0.198074438
7,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,Magnitude,StD,NA,51,-0.334744607
7,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,NA,Mean,X,51,0.072464994
7,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,NA,Mean,Y,51,-0.000812387
7,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,NA,Mean,Z,51,-7.45E-05
7,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,NA,StD,X,51,-0.415153116
7,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,NA,StD,Y,51,-0.519897596
7,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,NA,StD,Z,51,-0.607808436
7,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,Magnitude,Mean,NA,51,-0.458695232
7,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,Magnitude,StD,NA,51,-0.471265711
7,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,NA,Mean,X,51,0.81874656
7,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,NA,Mean,Y,51,-0.240950944
7,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,NA,Mean,Z,51,-0.40359971
7,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,NA,StD,X,51,-0.932823053
7,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,NA,StD,Y,51,-0.939774255
7,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,NA,StD,Z,51,-0.88167591
7,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,Magnitude,Mean,NA,51,-0.198074438
7,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,Magnitude,StD,NA,51,-0.334744607
7,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,NA,Mean,X,51,-0.383889343
7,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,NA,Mean,Y,51,-0.567920266
7,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,NA,Mean,Z,51,-0.408150267
7,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,NA,StD,X,51,-0.368636961
7,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,NA,StD,Y,51,-0.579964615
7,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,NA,StD,Z,51,-0.393062891
7,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,Magnitude,Mean,NA,51,-0.533982946
7,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,Magnitude,StD,NA,51,-0.444994482
7,WALKING_UPSTAIRS,Freq,NA,Gyroscope,Jerk,Magnitude,Mean,NA,51,-0.673327282
7,WALKING_UPSTAIRS,Freq,NA,Gyroscope,Jerk,Magnitude,StD,NA,51,-0.704090968
7,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,NA,Mean,X,51,-0.336199426
7,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,NA,Mean,Y,51,-0.381590523
7,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,NA,Mean,Z,51,-0.317461021
7,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,NA,StD,X,51,-0.279870086
7,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,NA,StD,Y,51,-0.341025553
7,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,NA,StD,Z,51,-0.124912269
7,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,Magnitude,Mean,NA,51,-0.378618762
7,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,Magnitude,StD,NA,51,-0.415307107
7,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,NA,Mean,X,51,-0.454647882
7,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,NA,Mean,Y,51,-0.53707567
7,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,NA,Mean,Z,51,-0.581764527
7,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,NA,StD,X,51,-0.426974026
7,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,NA,StD,Y,51,-0.534191303
7,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,NA,StD,Z,51,-0.631919609
7,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,Magnitude,Mean,NA,51,-0.454783247
7,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,Magnitude,StD,NA,51,-0.497441363
8,LAYING,Time,NA,Gyroscope,NA,NA,Mean,X,54,0.005353612
8,LAYING,Time,NA,Gyroscope,NA,NA,Mean,Y,54,-0.089137414
8,LAYING,Time,NA,Gyroscope,NA,NA,Mean,Z,54,0.138188307
8,LAYING,Time,NA,Gyroscope,NA,NA,StD,X,54,-0.965204018
8,LAYING,Time,NA,Gyroscope,NA,NA,StD,Y,54,-0.952039386
8,LAYING,Time,NA,Gyroscope,NA,NA,StD,Z,54,-0.967589755
8,LAYING,Time,NA,Gyroscope,NA,Magnitude,Mean,NA,54,-0.924253349
8,LAYING,Time,NA,Gyroscope,NA,Magnitude,StD,NA,54,-0.932470764
8,LAYING,Time,NA,Gyroscope,Jerk,NA,Mean,X,54,-0.106445008
8,LAYING,Time,NA,Gyroscope,Jerk,NA,Mean,Y,54,-0.03897352
8,LAYING,Time,NA,Gyroscope,Jerk,NA,Mean,Z,54,-0.069412315
8,LAYING,Time,NA,Gyroscope,Jerk,NA,StD,X,54,-0.969924077
8,LAYING,Time,NA,Gyroscope,Jerk,NA,StD,Y,54,-0.974186452
8,LAYING,Time,NA,Gyroscope,Jerk,NA,StD,Z,54,-0.987601204
8,LAYING,Time,NA,Gyroscope,Jerk,Magnitude,Mean,NA,54,-0.978438191
8,LAYING,Time,NA,Gyroscope,Jerk,Magnitude,StD,NA,54,-0.969029112
8,LAYING,Time,Body,Accelerometer,NA,NA,Mean,X,54,0.261254283
8,LAYING,Time,Body,Accelerometer,NA,NA,Mean,Y,54,-0.021228173
8,LAYING,Time,Body,Accelerometer,NA,NA,Mean,Z,54,-0.102245366
8,LAYING,Time,Body,Accelerometer,NA,NA,StD,X,54,-0.943041215
8,LAYING,Time,Body,Accelerometer,NA,NA,StD,Y,54,-0.93489116
8,LAYING,Time,Body,Accelerometer,NA,NA,StD,Z,54,-0.932491454
8,LAYING,Time,Body,Accelerometer,NA,Magnitude,Mean,NA,54,-0.935308634
8,LAYING,Time,Body,Accelerometer,NA,Magnitude,StD,NA,54,-0.91325033
8,LAYING,Time,Body,Accelerometer,Jerk,NA,Mean,X,54,0.08783269
8,LAYING,Time,Body,Accelerometer,Jerk,NA,Mean,Y,54,0.023329916
8,LAYING,Time,Body,Accelerometer,Jerk,NA,Mean,Z,54,-0.016921879
8,LAYING,Time,Body,Accelerometer,Jerk,NA,StD,X,54,-0.973253042
8,LAYING,Time,Body,Accelerometer,Jerk,NA,StD,Y,54,-0.976520952
8,LAYING,Time,Body,Accelerometer,Jerk,NA,StD,Z,54,-0.966087575
8,LAYING,Time,Body,Accelerometer,Jerk,Magnitude,Mean,NA,54,-0.97314749
8,LAYING,Time,Body,Accelerometer,Jerk,Magnitude,StD,NA,54,-0.962954517
8,LAYING,Time,Gravity,Accelerometer,NA,NA,Mean,X,54,-0.405930036
8,LAYING,Time,Gravity,Accelerometer,NA,NA,Mean,Y,54,0.589922435
8,LAYING,Time,Gravity,Accelerometer,NA,NA,Mean,Z,54,0.719831539
8,LAYING,Time,Gravity,Accelerometer,NA,NA,StD,X,54,-0.918873192
8,LAYING,Time,Gravity,Accelerometer,NA,NA,StD,Y,54,-0.957990036
8,LAYING,Time,Gravity,Accelerometer,NA,NA,StD,Z,54,-0.941836263
8,LAYING,Time,Gravity,Accelerometer,NA,Magnitude,Mean,NA,54,-0.935308634
8,LAYING,Time,Gravity,Accelerometer,NA,Magnitude,StD,NA,54,-0.91325033
8,LAYING,Freq,NA,Gyroscope,NA,NA,Mean,X,54,-0.957903886
8,LAYING,Freq,NA,Gyroscope,NA,NA,Mean,Y,54,-0.95741116
8,LAYING,Freq,NA,Gyroscope,NA,NA,Mean,Z,54,-0.967461239
8,LAYING,Freq,NA,Gyroscope,NA,NA,StD,X,54,-0.967846361
8,LAYING,Freq,NA,Gyroscope,NA,NA,StD,Y,54,-0.950316471
8,LAYING,Freq,NA,Gyroscope,NA,NA,StD,Z,54,-0.970671966
8,LAYING,Freq,NA,Gyroscope,NA,Magnitude,Mean,NA,54,-0.944528951
8,LAYING,Freq,NA,Gyroscope,NA,Magnitude,StD,NA,54,-0.93678697
8,LAYING,Freq,NA,Gyroscope,Jerk,Magnitude,Mean,NA,54,-0.968403946
8,LAYING,Freq,NA,Gyroscope,Jerk,Magnitude,StD,NA,54,-0.97179328
8,LAYING,Freq,Body,Accelerometer,NA,NA,Mean,X,54,-0.953538564
8,LAYING,Freq,Body,Accelerometer,NA,NA,Mean,Y,54,-0.951816664
8,LAYING,Freq,Body,Accelerometer,NA,NA,Mean,Z,54,-0.944269514
8,LAYING,Freq,Body,Accelerometer,NA,NA,StD,X,54,-0.940125298
8,LAYING,Freq,Body,Accelerometer,NA,NA,StD,Y,54,-0.931236757
8,LAYING,Freq,Body,Accelerometer,NA,NA,StD,Z,54,-0.931146498
8,LAYING,Freq,Body,Accelerometer,NA,Magnitude,Mean,NA,54,-0.932279646
8,LAYING,Freq,Body,Accelerometer,NA,Magnitude,StD,NA,54,-0.917257979
8,LAYING,Freq,Body,Accelerometer,Jerk,NA,Mean,X,54,-0.973110596
8,LAYING,Freq,Body,Accelerometer,Jerk,NA,Mean,Y,54,-0.975877437
8,LAYING,Freq,Body,Accelerometer,Jerk,NA,Mean,Z,54,-0.962111137
8,LAYING,Freq,Body,Accelerometer,Jerk,NA,StD,X,54,-0.975959911
8,LAYING,Freq,Body,Accelerometer,Jerk,NA,StD,Y,54,-0.979170882
8,LAYING,Freq,Body,Accelerometer,Jerk,NA,StD,Z,54,-0.968699223
8,LAYING,Freq,Body,Accelerometer,Jerk,Magnitude,Mean,NA,54,-0.961792852
8,LAYING,Freq,Body,Accelerometer,Jerk,Magnitude,StD,NA,54,-0.963791094
8,SITTING,Time,NA,Gyroscope,NA,NA,Mean,X,46,-0.054739699
8,SITTING,Time,NA,Gyroscope,NA,NA,Mean,Y,46,-0.095508924
8,SITTING,Time,NA,Gyroscope,NA,NA,Mean,Z,46,0.071604881
8,SITTING,Time,NA,Gyroscope,NA,NA,StD,X,46,-0.984524053
8,SITTING,Time,NA,Gyroscope,NA,NA,StD,Y,46,-0.971500697
8,SITTING,Time,NA,Gyroscope,NA,NA,StD,Z,46,-0.959623548
8,SITTING,Time,NA,Gyroscope,NA,Magnitude,Mean,NA,46,-0.932682243
8,SITTING,Time,NA,Gyroscope,NA,Magnitude,StD,NA,46,-0.953001632
8,SITTING,Time,NA,Gyroscope,Jerk,NA,Mean,X,46,-0.092315025
8,SITTING,Time,NA,Gyroscope,Jerk,NA,Mean,Y,46,-0.040267377
8,SITTING,Time,NA,Gyroscope,Jerk,NA,Mean,Z,46,-0.044573224
8,SITTING,Time,NA,Gyroscope,Jerk,NA,StD,X,46,-0.993264647
8,SITTING,Time,NA,Gyroscope,Jerk,NA,StD,Y,46,-0.988876277
8,SITTING,Time,NA,Gyroscope,Jerk,NA,StD,Z,46,-0.985241405
8,SITTING,Time,NA,Gyroscope,Jerk,Magnitude,Mean,NA,46,-0.991807428
8,SITTING,Time,NA,Gyroscope,Jerk,Magnitude,StD,NA,46,-0.986756671
8,SITTING,Time,Body,Accelerometer,NA,NA,Mean,X,46,0.267491473
8,SITTING,Time,Body,Accelerometer,NA,NA,Mean,Y,46,-0.006725506
8,SITTING,Time,Body,Accelerometer,NA,NA,Mean,Z,46,-0.104461049
8,SITTING,Time,Body,Accelerometer,NA,NA,StD,X,46,-0.979026152
8,SITTING,Time,Body,Accelerometer,NA,NA,StD,Y,46,-0.927331997
8,SITTING,Time,Body,Accelerometer,NA,NA,StD,Z,46,-0.93955303
8,SITTING,Time,Body,Accelerometer,NA,Magnitude,Mean,NA,46,-0.952139704
8,SITTING,Time,Body,Accelerometer,NA,Magnitude,StD,NA,46,-0.929943616
8,SITTING,Time,Body,Accelerometer,Jerk,NA,Mean,X,46,0.078671376
8,SITTING,Time,Body,Accelerometer,Jerk,NA,Mean,Y,46,-0.006575163
8,SITTING,Time,Body,Accelerometer,Jerk,NA,Mean,Z,46,-0.010680892
8,SITTING,Time,Body,Accelerometer,Jerk,NA,StD,X,46,-0.985188754
8,SITTING,Time,Body,Accelerometer,Jerk,NA,StD,Y,46,-0.980784606
8,SITTING,Time,Body,Accelerometer,Jerk,NA,StD,Z,46,-0.985285807
8,SITTING,Time,Body,Accelerometer,Jerk,Magnitude,Mean,NA,46,-0.986061512
8,SITTING,Time,Body,Accelerometer,Jerk,Magnitude,StD,NA,46,-0.980667377
8,SITTING,Time,Gravity,Accelerometer,NA,NA,Mean,X,46,0.832453878
8,SITTING,Time,Gravity,Accelerometer,NA,NA,Mean,Y,46,0.240095117
8,SITTING,Time,Gravity,Accelerometer,NA,NA,Mean,Z,46,0.263895186
8,SITTING,Time,Gravity,Accelerometer,NA,NA,StD,X,46,-0.966757967
8,SITTING,Time,Gravity,Accelerometer,NA,NA,StD,Y,46,-0.937462301
8,SITTING,Time,Gravity,Accelerometer,NA,NA,StD,Z,46,-0.935475332
8,SITTING,Time,Gravity,Accelerometer,NA,Magnitude,Mean,NA,46,-0.952139704
8,SITTING,Time,Gravity,Accelerometer,NA,Magnitude,StD,NA,46,-0.929943616
8,SITTING,Freq,NA,Gyroscope,NA,NA,Mean,X,46,-0.98220031
8,SITTING,Freq,NA,Gyroscope,NA,NA,Mean,Y,46,-0.97658989
8,SITTING,Freq,NA,Gyroscope,NA,NA,Mean,Z,46,-0.961798677
8,SITTING,Freq,NA,Gyroscope,NA,NA,StD,X,46,-0.985339302
8,SITTING,Freq,NA,Gyroscope,NA,NA,StD,Y,46,-0.968924433
8,SITTING,Freq,NA,Gyroscope,NA,NA,StD,Z,46,-0.962632254
8,SITTING,Freq,NA,Gyroscope,NA,Magnitude,Mean,NA,46,-0.965806789
8,SITTING,Freq,NA,Gyroscope,NA,Magnitude,StD,NA,46,-0.953251157
8,SITTING,Freq,NA,Gyroscope,Jerk,Magnitude,Mean,NA,46,-0.987730604
8,SITTING,Freq,NA,Gyroscope,Jerk,Magnitude,StD,NA,46,-0.986147263
8,SITTING,Freq,Body,Accelerometer,NA,NA,Mean,X,46,-0.98114291
8,SITTING,Freq,Body,Accelerometer,NA,NA,Mean,Y,46,-0.944219718
8,SITTING,Freq,Body,Accelerometer,NA,NA,Mean,Z,46,-0.959436276
8,SITTING,Freq,Body,Accelerometer,NA,NA,StD,X,46,-0.978256731
8,SITTING,Freq,Body,Accelerometer,NA,NA,StD,Y,46,-0.923829969
8,SITTING,Freq,Body,Accelerometer,NA,NA,StD,Z,46,-0.933889847
8,SITTING,Freq,Body,Accelerometer,NA,Magnitude,Mean,NA,46,-0.947981783
8,SITTING,Freq,Body,Accelerometer,NA,Magnitude,StD,NA,46,-0.93172124
8,SITTING,Freq,Body,Accelerometer,Jerk,NA,Mean,X,46,-0.984977271
8,SITTING,Freq,Body,Accelerometer,Jerk,NA,Mean,Y,46,-0.980221105
8,SITTING,Freq,Body,Accelerometer,Jerk,NA,Mean,Z,46,-0.982995311
8,SITTING,Freq,Body,Accelerometer,Jerk,NA,StD,X,46,-0.986913611
8,SITTING,Freq,Body,Accelerometer,Jerk,NA,StD,Y,46,-0.983038783
8,SITTING,Freq,Body,Accelerometer,Jerk,NA,StD,Z,46,-0.986185349
